script,title,link
中国外交部.py,芬兰总理奥尔波将访华,https://www.fmprc.gov.cn/wjdt_674879/wsrc_674883/202601/t20260122_11841248.shtml
中国外交部.py,中国政府中东问题特使翟隽会见土耳其驻华大使于纳尔,https://www.fmprc.gov.cn/wjdt_674879/sjxw_674887/202601/t20260122_11841090.shtml
中国外交部.py,驻马里大使李响到任拜会马总统外事顾问迪奥普,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841325.shtml
中国外交部.py,驻拉各斯总领事严宇清会见新任尼日利亚警察部队海事警察助理总监,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841318.shtml
中国外交部.py,驻巴哈马大使严家蓉看望“光明行”白内障义诊患者,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841316.shtml
中国外交部.py,驻阿尔及利亚大使董广利拜会阿司法和掌玺部长布贾玛,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841319.shtml
中国外交部.py,驻也门使馆临时代办邵峥拜会也门新任总理赞达尼,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841321.shtml
中国外交部.py,驻几内亚比绍大使杨仁火出席援几比医疗队交接仪式,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841322.shtml
中国外交部.py,驻阿尔及利亚大使董广利会见阿科技院院长,https://www.fmprc.gov.cn/wjdt_674879/zwbd_674895/202601/t20260122_11841323.shtml
中国外交部.py,驻马里大使李响到任拜会马总统外事顾问迪奥普,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260122_11841325.shtml
中国外交部.py,驻拉各斯总领事严宇清会见新任尼日利亚警察部队海事警察助理总监,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260122_11841318.shtml
中国外交部.py,驻阿尔及利亚大使董广利拜会阿司法和掌玺部长布贾玛,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260122_11841319.shtml
中国外交部.py,驻也门使馆临时代办邵峥拜会也门新任总理赞达尼,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260122_11841321.shtml
中国外交部.py,驻叶卡捷琳堡总领事罗世雄会见秋明州州长莫尔,https://www.fmprc.gov.cn/zwbd_673032/wshd_673034/202601/t20260122_11841365.shtml
中国外交部.py,驻巴哈马大使严家蓉看望“光明行”白内障义诊患者,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202601/t20260122_11841316.shtml
中国外交部.py,驻几内亚比绍大使杨仁火出席援几比医疗队交接仪式,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202601/t20260122_11841322.shtml
中国外交部.py,驻阿尔及利亚大使董广利会见阿科技院院长,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202601/t20260122_11841323.shtml
中国外交部.py,驻冰岛大使何儒龙赴冰岛怡之航公司调研,https://www.fmprc.gov.cn/zwbd_673032/gzhd_673042/202601/t20260122_11841324.shtml
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,Summary of the Seventh round of negotiations for Japan-United Arab Emirates (UAE) Economic Partnership Agreement (EPA),https://www.mofa.go.jp/press/release/pressite_000001_02018.html
日本外务省.py,Signing and Exchange of Notes Concerning the Grant Assistance to the Republic of the Philippines,https://www.mofa.go.jp/press/release/pressite_000001_02017.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,,
美国国务院.py,,
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,,
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,,
中国国际电视台官微.py,,
南海之声.py,,
