script,title,link
中国外交部.py,,
国际海事组织.py,,
世界贸易组织.py,,
日本外务省.py,Japan-Iran Foreign Ministers’ Telephone Call,https://www.mofa.go.jp/press/release/pressite_000001_02246.html
日本外务省.py,Japan-Pakistan Foreign Ministers’ Telephone Call,https://www.mofa.go.jp/press/release/pressite_000001_02245.html
联合国海洋法庭.py,,
国际海底管理局.py,,
战略与国际研究中心.py,How the War in Iran is Impacting Global Energy Infrastructure | All About the Base,https://www.csis.org/events/how-war-iran-impacting-global-energy-infrastructure-all-about-base
战略与国际研究中心.py,The Impossible State Live Podcast: The BTS Homecoming: Does Korea's Soft Power Work?,https://www.csis.org/events/impossible-state-live-podcast-bts-homecoming-does-koreas-soft-power-work
战略与国际研究中心.py,North Korea’s Ties With Belarus: Limited But Not Insignificant,https://www.csis.org/analysis/north-koreas-ties-belarus-limited-not-insignificant
美国国务院.py,Ensuring the Safety of American Citizens Overseas,https://www.state.gov/ensuring-the-safety-of-american-citizens-overseas/?utm_source=homepage&utm_medium=news_bar&utm_campaign=american_citizens_in_the_Middle_East
美国运输部海事管理局.py,,
中国海事局.py,,
日本海上保安大学校.py,,
日本海上保安厅.py,危険物探知用無人艇の運用に向けた検証を開始～危険・有害物質検知作業をより安全に実施するために～,https://www.kaiho.mlit.go.jp/info/kouhou/post-1299.html
太平洋岛国论坛.py,,
越南外交部.py,,
越南外交学院.py,"Chi bộ Các khoa chuyên ngành, Đảng ủy Học viện Ngoại giao tham quan, học tập tại Bắc Ninh",https://www.dav.edu.vn/chi-bo-cac-khoa-chuyen-nganh-dang-uy-hoc-vien-ngoai-giao-tham-quan-hoc-tap-tai-bac-ninh/
中国国际电视台官微.py,,
南海之声.py,,
